"Class","Length","Width","filename","date","lens","meso","block","treatment_n","nutrients.P1","pesticides.P1","nutrients.P2","pesticides.P2","Taxa"
"scapholeberis",839.3888,511.6448,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",569.9104,344.1312,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",446.096,234.8832,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",475.2288,311.3568,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",653.6672,376.9056,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",395.1136,307.7152,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",464.304,260.3744,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",482.512,318.64,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",489.7952,362.3392,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",449.7376,253.0912,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",424.2464,351.4144,"s124_13_05_22_x2_cl_data.csv","13/05/2022","x2",124,8,9,"yes","no","no","yes","scapholeberis"
"keratella_cochlearis",264.016,96.5024,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","keratella_cochlearis"
"cyclopoida",529.8528,238.5248,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","cyclopoida"
"scapholeberis",555.344,355.056,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",1138,843.0304,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",533.4944,304.0736,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",1010.544,613.6096,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",850.3136,551.7024,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",515.2864,358.6976,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",901.296,540.7776,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",471.5872,300.432,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",548.0608,325.9232,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",915.8624,537.136,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",890.3712,562.6272,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",529.8528,282.224,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis",602.6848,322.2816,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",540.7776,340.4896,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",1888.1696,751.9904,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",1491.2352,1101.584,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",2885.968,671.8752,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",690.0832,384.1888,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",551.7024,293.1488,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",376.9056,333.2064,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",453.3792,271.2992,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",558.9856,325.9232,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",609.968,515.2864,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",409.68,318.64,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",460.6624,278.5824,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",864.88,464.304,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",493.4368,318.64,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",482.512,307.7152,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","scapholeberis"
"chydorus_abun",511.6448,264.016,"s125_13_05_22_x2_cl_data.csv","13/05/2022","x2",125,8,8,"no","yes","yes","no","chydorus"
"scapholeberis",584.4768,293.1488,"s126_13_05_22_x2_cl_data.csv","13/05/2022","x2",126,8,14,"yes","yes","yes","no","scapholeberis"
"scapholeberis",959.5616,493.4368,"s126_13_05_22_x2_cl_data.csv","13/05/2022","x2",126,8,14,"yes","yes","yes","no","scapholeberis"
"scapholeberis",777.4816,420.6048,"s126_13_05_22_x2_cl_data.csv","13/05/2022","x2",126,8,14,"yes","yes","yes","no","scapholeberis"
"scapholeberis",948.6368,599.0432,"s126_13_05_22_x2_cl_data.csv","13/05/2022","x2",126,8,14,"yes","yes","yes","no","scapholeberis"
"nauplius",267.6576,205.7504,"s127_13_05_22_x2_cl_data.csv","13/05/2022","x2",127,8,7,"no","no","yes","no","nauplius"
"nauplius_abun",158.4096,125.6352,"s127_13_05_22_x2_cl_data.csv","13/05/2022","x2",127,8,7,"no","no","yes","no","nauplius"
"daphnia_abun",1578.6336,1181.6992,"s127_13_05_22_x2_cl_data.csv","13/05/2022","x2",127,8,7,"no","no","yes","no","daphnia"
"calanoida_abun",2459.9008,1877.2448,"s127_13_05_22_x2_cl_data.csv","13/05/2022","x2",127,8,7,"no","no","yes","no","calanoida"
"calanoida_abun",1600.4832,529.8528,"s127_13_05_22_x2_cl_data.csv","13/05/2022","x2",127,8,7,"no","no","yes","no","calanoida"
"scapholeberis",762.9152,358.6976,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",668.2336,384.1888,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",952.2784,551.7024,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",970.4864,464.304,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",558.9856,296.7904,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",650.0256,318.64,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",770.1984,555.344,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",384.1888,329.5648,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",737.424,580.8352,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",533.4944,318.64,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",686.4416,518.928,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",646.384,467.9456,"s128_13_05_22_x2_cl_data.csv","13/05/2022","x2",128,8,2,"no","yes","no","yes","scapholeberis"
"daphnia",1338.288,919.504,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","daphnia"
"daphnia",1917.3024,1021.4688,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","daphnia"
"scapholeberis",828.464,457.0208,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",733.7824,486.1536,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",566.2688,311.3568,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",941.3536,511.6448,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",609.968,387.8304,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",770.1984,347.7728,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",733.7824,384.1888,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",504.3616,249.4496,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",544.4192,260.3744,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",722.8576,369.6224,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",926.7872,730.1408,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",806.6144,540.7776,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",642.7424,424.2464,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",751.9904,526.2112,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",872.1632,471.5872,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",733.7824,391.472,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"scapholeberis_abun",595.4016,398.7552,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","scapholeberis"
"daphnia_abun",2143.0816,1378.3456,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","daphnia"
"daphnia_abun",1549.5008,1112.5088,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","daphnia"
"alona_abun",482.512,329.5648,"s13_13_05_22_2x_cl_data.csv","13/05/2022","x2",13,1,16,"yes","yes","no","no","alona"
"daphnia",1505.8016,857.5968,"s14_13_05_22_2x_cl_data.csv","13/05/2022","x2",14,1,5,"yes","no","no","no","daphnia"
"alona",376.9056,293.1488,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","alona"
"cyclopoida",1545.8592,416.9632,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","cyclopoida"
"scapholeberis",810.256,486.1536,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",1010.544,595.4016,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",1068.8096,609.968,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",504.3616,340.4896,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",835.7472,497.0784,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",908.5792,671.8752,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",766.5568,591.76,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","scapholeberis"
"alona_abun",453.3792,398.7552,"s15_13_05_22_2x_cl_data.csv","13/05/2022","x2",15,1,13,"no","no","yes","yes","alona"
"scapholeberis",558.9856,318.64,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",435.1712,249.4496,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",504.3616,289.5072,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",959.5616,446.096,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",562.6272,267.6576,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",751.9904,467.9456,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",941.3536,606.3264,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",482.512,264.016,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",977.7696,551.7024,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",915.8624,511.6448,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",566.2688,285.8656,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",588.1184,307.7152,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",475.2288,264.016,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"nauplius_abun",180.2592,96.5024,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","nauplius"
"nauplius_abun",191.184,165.6928,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","nauplius"
"nauplius_abun",191.184,129.2768,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","nauplius"
"scapholeberis_abun",500.72,289.5072,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",762.9152,508.0032,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",566.2688,384.1888,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",508.0032,300.432,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",660.9504,533.4944,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",566.2688,380.5472,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",755.632,314.9984,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",617.2512,380.5472,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",558.9856,344.1312,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",923.1456,493.4368,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",1403.8368,988.6944,"s16_13_05_22_2x_cl_data.csv","13/05/2022","x2",16,1,7,"no","no","yes","no","scapholeberis"
"scapholeberis",1079.7344,599.0432,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis",923.1456,631.8176,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis",467.9456,227.6,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis",704.6496,336.848,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",573.552,311.3568,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",1119.792,802.9728,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",409.68,344.1312,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",380.5472,231.2416,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",730.1408,431.5296,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",671.8752,340.4896,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",497.0784,304.0736,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",912.2208,500.72,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",416.9632,325.9232,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","scapholeberis"
"ephippia",1451.1776,762.9152,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","ephippia"
"ephippia",1185.3408,551.7024,"s17_13_05_22_2x_cl_data.csv","13/05/2022","x2",17,2,1,"no","no","no","no","ephippia"
"nauplius",158.4096,114.7104,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","nauplius"
"nauplius",227.6,180.2592,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","nauplius"
"nauplius",154.768,118.352,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","nauplius"
"cyclopoida",1709.7312,482.512,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","cyclopoida"
"nauplius_abun",1950.0768,216.6752,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","nauplius"
"nauplius_abun",154.768,111.0688,"s18_13_05_22_2x_cl_data.csv","13/05/2022","x2",18,2,13,"no","no","yes","yes","nauplius"
"scapholeberis",475.2288,293.1488,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",493.4368,278.5824,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",1087.0176,751.9904,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",467.9456,271.2992,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",486.1536,278.5824,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",894.0128,464.304,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",333.2064,227.6,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",919.504,671.8752,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",762.9152,606.3264,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",300.432,253.0912,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",304.0736,256.7328,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",624.5344,544.4192,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","scapholeberis"
"daphnia_abun",864.88,646.384,"s2_13_05_22_2x_cl_data.csv","13/05/2022","x2",2,1,9,"yes","no","no","yes","daphnia"
"scapholeberis",577.1936,296.7904,"s20_13_05_22_2x_cl_data.csv","13/05/2022","x2",20,2,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",508.0032,318.64,"s20_13_05_22_2x_cl_data.csv","13/05/2022","x2",20,2,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",384.1888,253.0912,"s20_13_05_22_2x_cl_data.csv","13/05/2022","x2",20,2,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",653.6672,416.9632,"s20_13_05_22_2x_cl_data.csv","13/05/2022","x2",20,2,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",438.8128,256.7328,"s22_13_05_22_2x_cl_data.csv","13/05/2022","x2",22,2,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis_abun",781.1232,609.968,"s22_13_05_22_2x_cl_data.csv","13/05/2022","x2",22,2,12,"no","yes","yes","yes","scapholeberis"
"daphnia_abun",843.0304,660.9504,"s22_13_05_22_2x_cl_data.csv","13/05/2022","x2",22,2,12,"no","yes","yes","yes","daphnia"
"daphnia",2011.984,1039.6768,"s23_13_05_22_2x_cl_data.csv","13/05/2022","x2",23,2,4,"no","yes","no","no","daphnia"
"scapholeberis",704.6496,314.9984,"s23_13_05_22_2x_cl_data.csv","13/05/2022","x2",23,2,4,"no","yes","no","no","scapholeberis"
"scapholeberis",569.9104,311.3568,"s23_13_05_22_2x_cl_data.csv","13/05/2022","x2",23,2,4,"no","yes","no","no","scapholeberis"
